SSID,Signal Strength (dBm),MAC address,X Position,Y Position
USTH_Office,-74,dc:b8:08:4c:3d:e0,-1,2
USTH_Office,-75,b8:50:01:db:75:30,-1,2
USTH_Office,-77,b8:50:01:db:75:20,-1,2
USTH_Office,-77,b8:50:01:db:76:70,-1,2
USTH_Office,-78,dc:b8:08:39:2f:20,-1,2
USTH_Student,-52,48:9b:d5:c5:67:81,-1,2
USTH_Student,-54,48:9b:d5:c5:e6:f1,-1,2
USTH_Student,-63,dc:b8:08:4c:3d:f1,-1,2
USTH_Student,-74,dc:b8:08:39:2f:31,-1,2
USTH_Student,-74,dc:b8:08:4c:3d:e1,-1,2
USTH_Student,-75,b8:50:01:db:75:31,-1,2
USTH_Student,-76,b8:50:01:db:76:71,-1,2
USTH_Student,-77,94:9b:2c:21:73:61,-1,2
USTH_Student,-78,b8:50:01:db:75:21,-1,2
USTH_Student,-88,dc:b8:08:39:4b:81,-1,2
ICTLab,-84,a8:5b:f7:77:3f:f2,-1,3
ICTLab 5GHz,-84,a8:5b:f7:77:3f:f0,-1,3
ICTLab Guests,-83,a8:5b:f7:77:3f:f1,-1,3
ICTLab Students,-84,a8:5b:f7:77:3f:f3,-1,3
USTH_404_5G,-85,28:6c:07:c7:26:04,-1,3
USTH_Guest,-46,48:9b:d5:c5:67:82,-1,3
USTH_Guest,-55,48:9b:d5:c5:e6:f2,-1,3
USTH_Guest,-66,dc:b8:08:4c:3d:f2,-1,3
USTH_Guest,-79,dc:b8:08:39:2f:32,-1,3
USTH_Guest,-79,b8:50:01:db:75:32,-1,3
USTH_Guest,-79,b8:50:01:db:75:22,-1,3
USTH_Guest,-79,b8:50:01:db:76:72,-1,3
USTH_Guest,-81,94:9b:2c:21:73:62,-1,3
USTH_Guest,-81,dc:b8:08:39:2f:22,-1,3
USTH_Guest,-87,94:9b:2c:21:7c:72,-1,3
USTH_MGMT,-49,48:9b:d5:c5:67:83,-1,3
USTH_MGMT,-55,48:9b:d5:c5:e6:f3,-1,3
USTH_MGMT,-66,dc:b8:08:4c:3d:f3,-1,3
USTH_MGMT,-76,dc:b8:08:39:2f:23,-1,3
USTH_MGMT,-78,b8:50:01:db:75:33,-1,3
USTH_MGMT,-78,dc:b8:08:39:2f:33,-1,3
USTH_MGMT,-79,b8:50:01:db:76:73,-1,3
USTH_MGMT,-80,b8:50:01:db:75:23,-1,3
USTH_MGMT,-86,94:9b:2c:21:7c:73,-1,3
USTH_Office,-47,48:9b:d5:c5:67:80,-1,3
USTH_Office,-55,48:9b:d5:c5:e6:f0,-1,3
USTH_Office,-66,dc:b8:08:4c:3d:f0,-1,3
USTH_Office,-76,dc:b8:08:39:2f:30,-1,3
USTH_Office,-78,b8:50:01:db:75:30,-1,3
USTH_Office,-79,b8:50:01:db:76:70,-1,3
USTH_Office,-80,b8:50:01:db:75:20,-1,3
USTH_Office,-80,dc:b8:08:39:2f:20,-1,3
USTH_Office,-87,94:9b:2c:21:7c:70,-1,3
USTH_Student,-48,48:9b:d5:c5:67:81,-1,3
USTH_Student,-55,48:9b:d5:c5:e6:f1,-1,3
USTH_Student,-66,dc:b8:08:4c:3d:f1,-1,3
USTH_Student,-77,dc:b8:08:39:2f:21,-1,3
USTH_Student,-78,b8:50:01:db:75:31,-1,3
USTH_Student,-79,dc:b8:08:39:2f:31,-1,3
USTH_Student,-79,b8:50:01:db:76:71,-1,3
USTH_Student,-79,b8:50:01:db:75:21,-1,3
USTH_Student,-82,94:9b:2c:21:73:61,-1,3
USTH_Student,-84,94:9b:2c:21:7c:61,-1,3
USTH_Student,-87,94:9b:2c:21:7c:71,-1,3
ICTLab,-82,a8:5b:f7:77:3f:f2,0,0
ICTLab 5GHz,-82,a8:5b:f7:77:3f:f0,0,0
ICTLab Guests,-82,a8:5b:f7:77:3f:f1,0,0
ICTLab Students,-82,a8:5b:f7:77:3f:f3,0,0
USTH_Guest,-82,b8:50:01:db:76:62,0,0
USTH_Guest,-73,dc:b8:08:4c:46:62,0,0
USTH_Guest,-70,94:9b:2c:21:7c:62,0,0
USTH_Guest,-58,dc:b8:08:4c:3d:e2,0,0
USTH_Guest,-76,b8:50:01:db:33:82,0,0
USTH_Guest,-62,b8:50:01:db:75:22,0,0
USTH_Guest,-59,48:9b:d5:c5:67:82,0,0
USTH_Guest,-62,48:9b:d5:c5:e6:f2,0,0
USTH_Guest,-69,b8:50:01:db:75:32,0,0
USTH_Guest,-70,dc:b8:08:4c:3d:f2,0,0
USTH_Guest,-73,dc:b8:08:4c:3d:e2,0,0
USTH_Guest,-74,b8:50:01:db:75:22,0,0
USTH_Guest,-78,dc:b8:08:39:2f:32,0,0
USTH_Guest,-84,b8:50:01:db:76:72,0,0
USTH_Guest,-85,94:9b:2c:21:7c:72,0,0
USTH_Guest,-86,94:9b:2c:21:55:d2,0,0
USTH_Guest,-87,dc:b8:08:39:4b:92,0,0
USTH_MGMT,-85,b8:50:01:db:76:63,0,0
USTH_MGMT,-73,dc:b8:08:4c:46:63,0,0
USTH_MGMT,-71,48:9b:d5:c5:67:83,0,0
USTH_MGMT,-72,94:9b:2c:21:7c:63,0,0
USTH_MGMT,-54,dc:b8:08:4c:3d:e3,0,0
USTH_MGMT,-63,b8:50:01:db:75:23,0,0
USTH_MGMT,-80,b8:50:01:db:33:83,0,0
USTH_MGMT,-61,48:9b:d5:c5:67:83,0,0
USTH_MGMT,-62,48:9b:d5:c5:e6:f3,0,0
USTH_MGMT,-69,b8:50:01:db:75:33,0,0
USTH_MGMT,-69,dc:b8:08:4c:3d:e3,0,0
USTH_MGMT,-70,dc:b8:08:4c:3d:f3,0,0
USTH_MGMT,-73,dc:b8:08:39:2f:23,0,0
USTH_MGMT,-75,b8:50:01:db:75:23,0,0
USTH_MGMT,-77,dc:b8:08:39:2f:33,0,0
USTH_MGMT,-81,b8:50:01:db:76:73,0,0
USTH_MGMT,-82,94:9b:2c:21:73:63,0,0
USTH_MGMT,-86,94:9b:2c:21:7c:73,0,0
USTH_Office,-75,dc:b8:08:4c:46:60,0,0
USTH_Office,-72,48:9b:d5:c5:67:80,0,0
USTH_Office,-56,dc:b8:08:4c:3d:e0,0,0
USTH_Office,-79,b8:50:01:db:58:60,0,0
USTH_Office,-77,b8:50:01:db:33:80,0,0
USTH_Office,-63,b8:50:01:db:75:20,0,0
USTH_Office,-60,48:9b:d5:c5:67:80,0,0
USTH_Office,-62,48:9b:d5:c5:e6:f0,0,0
USTH_Office,-69,b8:50:01:db:75:30,0,0
USTH_Office,-71,dc:b8:08:4c:3d:f0,0,0
USTH_Office,-71,dc:b8:08:4c:3d:e0,0,0
USTH_Office,-76,b8:50:01:db:75:20,0,0
USTH_Office,-78,dc:b8:08:39:2f:30,0,0
USTH_Office,-83,b8:50:01:db:76:70,0,0
USTH_Office,-86,94:9b:2c:21:7c:70,0,0
USTH_Office 1,-76,4c:12:e8:09:f2:f0,0,0
USTH_Office 1 5g,-88,4c:12:e8:09:f2:f1,0,0
USTH_Student,-85,b8:50:01:db:76:61,0,0
USTH_Student,-76,dc:b8:08:39:2f:21,0,0
USTH_Student,-73,94:9b:2c:21:7c:61,0,0
USTH_Student,-71,48:9b:d5:c5:67:81,0,0
USTH_Student,-50,dc:b8:08:4c:3d:e1,0,0
USTH_Student,-64,b8:50:01:db:75:21,0,0
USTH_Student,-72,b8:50:01:db:33:81,0,0
USTH_Student,-61,48:9b:d5:c5:67:81,0,0
USTH_Student,-62,48:9b:d5:c5:e6:f1,0,0
USTH_Student,-69,b8:50:01:db:75:31,0,0
USTH_Student,-70,dc:b8:08:4c:3d:f1,0,0
USTH_Student,-72,dc:b8:08:4c:3d:e1,0,0
USTH_Student,-74,b8:50:01:db:75:21,0,0
USTH_Student,-78,dc:b8:08:39:2f:31,0,0
USTH_Student,-78,94:9b:2c:21:55:c1,0,0
USTH_Student,-83,b8:50:01:db:76:71,0,0
USTH_Student,-85,94:9b:2c:21:7c:71,0,0
USTH_Student,-87,94:9b:2c:21:55:d1,0,0
USTH_Student,-87,dc:b8:08:39:4b:91,0,0
ICTLab,-82,a8:5b:f7:77:3f:f2,0,1
ICTLab 5GHz,-83,a8:5b:f7:77:3f:f0,0,1
ICTLab Guests,-83,a8:5b:f7:77:3f:f1,0,1
ICTLab Students,-83,a8:5b:f7:77:3f:f3,0,1
USTH_Guest,-65,48:9b:d5:c5:67:82,0,1
USTH_Guest,-75,b8:50:01:db:75:22,0,1
USTH_Guest,-57,48:9b:d5:c5:67:82,0,1
USTH_Guest,-67,48:9b:d5:c5:e6:f2,0,1
USTH_Guest,-71,dc:b8:08:4c:3d:f2,0,1
USTH_Guest,-76,dc:b8:08:39:4b:82,0,1
USTH_Guest,-78,dc:b8:08:4c:3d:e2,0,1
USTH_Guest,-80,dc:b8:08:39:2f:32,0,1
USTH_Guest,-82,b8:50:01:db:75:32,0,1
USTH_Guest,-82,b8:50:01:db:76:72,0,1
USTH_Guest,-85,94:9b:2c:21:7c:72,0,1
USTH_MGMT,-64,48:9b:d5:c5:67:83,0,1
USTH_MGMT,-78,b8:50:01:db:75:23,0,1
USTH_MGMT,-57,48:9b:d5:c5:67:83,0,1
USTH_MGMT,-67,48:9b:d5:c5:e6:f3,0,1
USTH_MGMT,-72,dc:b8:08:4c:3d:f3,0,1
USTH_MGMT,-73,b8:50:01:db:75:23,0,1
USTH_MGMT,-76,dc:b8:08:39:4b:83,0,1
USTH_MGMT,-77,dc:b8:08:4c:3d:e3,0,1
USTH_MGMT,-82,b8:50:01:db:75:33,0,1
USTH_MGMT,-82,b8:50:01:db:76:73,0,1
USTH_MGMT,-82,dc:b8:08:39:2f:33,0,1
USTH_MGMT,-83,dc:b8:08:39:2f:23,0,1
USTH_MGMT,-87,94:9b:2c:21:7c:73,0,1
USTH_MGMT,-88,dc:b8:08:39:4b:93,0,1
USTH_Office,-80,dc:b8:08:39:4b:80,0,1
USTH_Office,-61,48:9b:d5:c5:67:80,0,1
USTH_Office,-74,b8:50:01:db:75:20,0,1
USTH_Office,-56,48:9b:d5:c5:67:80,0,1
USTH_Office,-67,48:9b:d5:c5:e6:f0,0,1
USTH_Office,-70,dc:b8:08:4c:3d:f0,0,1
USTH_Office,-73,dc:b8:08:39:4b:80,0,1
USTH_Office,-77,b8:50:01:db:75:20,0,1
USTH_Office,-78,dc:b8:08:4c:3d:e0,0,1
USTH_Office,-82,dc:b8:08:39:2f:30,0,1
USTH_Office,-82,b8:50:01:db:75:30,0,1
USTH_Office,-82,b8:50:01:db:76:70,0,1
USTH_Office 2,-82,d8:0d:17:a1:0d:3c,0,1
USTH_Student,-63,48:9b:d5:c5:67:81,0,1
USTH_Student,-78,dc:b8:08:4c:3d:e1,0,1
USTH_Student,-74,b8:50:01:db:75:21,0,1
USTH_Student,-80,dc:b8:08:39:2f:21,0,1
USTH_Student,-56,48:9b:d5:c5:67:81,0,1
USTH_Student,-68,48:9b:d5:c5:e6:f1,0,1
USTH_Student,-71,dc:b8:08:4c:3d:f1,0,1
USTH_Student,-75,dc:b8:08:39:4b:81,0,1
USTH_Student,-79,dc:b8:08:4c:3d:e1,0,1
USTH_Student,-82,dc:b8:08:39:2f:31,0,1
USTH_Student,-82,b8:50:01:db:76:71,0,1
USTH_Student,-83,b8:50:01:db:75:31,0,1
USTH_Student,-85,94:9b:2c:21:7c:71,0,1
USTH-Rector Board,-73,78:44:76:99:47:38,0,1
ICTLab,-80,a8:5b:f7:77:3f:f2,0,2
ICTLab,-88,a8:5b:f7:77:3f:e2,0,2
ICTLab 5GHz,-80,a8:5b:f7:77:3f:f0,0,2
ICTLab Guests,-79,a8:5b:f7:77:3f:f1,0,2
ICTLab Students,-80,a8:5b:f7:77:3f:f3,0,2
ICTLab Students,-89,a8:5b:f7:77:3f:e3,0,2
USTH_Guest,-59,48:9b:d5:c5:67:82,0,2
USTH_Guest,-63,dc:b8:08:4c:3d:e2,0,2
USTH_Guest,-73,b8:50:01:db:75:22,0,2
USTH_Guest,-60,48:9b:d5:c5:e6:f2,0,2
USTH_Guest,-63,dc:b8:08:4c:3d:e2,0,2
USTH_Guest,-65,dc:b8:08:4c:3d:f2,0,2
USTH_Guest,-75,b8:50:01:db:75:32,0,2
USTH_Guest,-75,b8:50:01:db:76:72,0,2
USTH_Guest,-76,dc:b8:08:39:2f:32,0,2
USTH_Guest,-80,94:9b:2c:21:73:62,0,2
USTH_Guest,-80,b8:50:01:db:76:62,0,2
USTH_Guest,-84,94:9b:2c:21:7c:72,0,2
USTH_Guest,-86,dc:b8:08:39:4b:92,0,2
USTH_MGMT,-59,48:9b:d5:c5:67:83,0,2
USTH_MGMT,-65,dc:b8:08:4c:3d:e3,0,2
USTH_MGMT,-74,b8:50:01:db:75:23,0,2
USTH_MGMT,-62,48:9b:d5:c5:e6:f3,0,2
USTH_MGMT,-62,dc:b8:08:4c:3d:e3,0,2
USTH_MGMT,-68,dc:b8:08:4c:3d:f3,0,2
USTH_MGMT,-75,b8:50:01:db:75:33,0,2
USTH_MGMT,-76,b8:50:01:db:76:73,0,2
USTH_MGMT,-79,dc:b8:08:39:2f:33,0,2
USTH_MGMT,-81,94:9b:2c:21:73:63,0,2
USTH_MGMT,-81,b8:50:01:db:76:63,0,2
USTH_MGMT,-84,94:9b:2c:21:7c:73,0,2
USTH_MGMT,-88,dc:b8:08:39:4b:93,0,2
USTH_Office,-57,48:9b:d5:c5:67:80,0,2
USTH_Office,-63,dc:b8:08:4c:3d:e0,0,2
USTH_Office,-75,b8:50:01:db:75:20,0,2
USTH_Office,-57,48:9b:d5:c5:67:80,0,2
USTH_Office,-61,48:9b:d5:c5:e6:f0,0,2
USTH_Office,-62,dc:b8:08:4c:3d:e0,0,2
USTH_Office,-65,dc:b8:08:4c:3d:f0,0,2
USTH_Office,-74,b8:50:01:db:75:20,0,2
USTH_Office,-75,b8:50:01:db:75:30,0,2
USTH_Office,-75,94:9b:2c:21:73:60,0,2
USTH_Office,-75,dc:b8:08:39:4b:80,0,2
USTH_Office,-76,b8:50:01:db:76:70,0,2
USTH_Office,-78,dc:b8:08:39:2f:30,0,2
USTH_Office,-83,94:9b:2c:21:7c:70,0,2
USTH_Student,-77,94:9b:2c:21:7c:61,0,2
USTH_Student,-55,48:9b:d5:c5:67:81,0,2
USTH_Student,-63,dc:b8:08:4c:3d:e1,0,2
USTH_Student,-75,b8:50:01:db:75:21,0,2
USTH_Student,-55,48:9b:d5:c5:67:81,0,2
USTH_Student,-61,48:9b:d5:c5:e6:f1,0,2
USTH_Student,-66,dc:b8:08:4c:3d:f1,0,2
USTH_Student,-74,dc:b8:08:4c:3d:e1,0,2
USTH_Student,-75,b8:50:01:db:75:31,0,2
USTH_Student,-76,b8:50:01:db:76:71,0,2
USTH_Student,-76,b8:50:01:db:75:21,0,2
USTH_Student,-79,dc:b8:08:39:2f:31,0,2
USTH_Student,-81,94:9b:2c:21:73:61,0,2
USTH_Student,-81,b8:50:01:db:76:61,0,2
USTH_Student,-83,94:9b:2c:21:7c:71,0,2
USTH_Student,-86,94:9b:2c:21:55:d1,0,2
USTH_Student,-87,dc:b8:08:39:4b:91,0,2
ICTLab,-87,a8:5b:f7:77:3f:f2,0,3
ICTLab 5GHz,-88,a8:5b:f7:77:3f:f0,0,3
ICTLab Guests,-87,a8:5b:f7:77:3f:f1,0,3
ICTLab Students,-86,a8:5b:f7:77:3f:f3,0,3
USTH_Guest,-57,48:9b:d5:c5:67:82,0,3
USTH_Guest,-75,94:9b:2c:21:73:62,0,3
USTH_Guest,-49,48:9b:d5:c5:e6:f2,0,3
USTH_Guest,-51,48:9b:d5:c5:67:82,0,3
USTH_Guest,-68,dc:b8:08:4c:3d:f2,0,3
USTH_Guest,-75,94:9b:2c:21:73:62,0,3
USTH_Guest,-78,b8:50:01:db:75:22,0,3
USTH_Guest,-82,dc:b8:08:39:2f:32,0,3
USTH_Guest,-83,b8:50:01:db:75:32,0,3
USTH_Guest,-86,dc:b8:08:39:4b:92,0,3
USTH_MGMT,-54,48:9b:d5:c5:67:83,0,3
USTH_MGMT,-82,94:9b:2c:21:73:63,0,3
USTH_MGMT,-49,48:9b:d5:c5:e6:f3,0,3
USTH_MGMT,-51,48:9b:d5:c5:67:83,0,3
USTH_MGMT,-70,dc:b8:08:4c:3d:f3,0,3
USTH_MGMT,-78,b8:50:01:db:75:23,0,3
USTH_MGMT,-79,dc:b8:08:4c:3d:e3,0,3
USTH_MGMT,-82,dc:b8:08:39:2f:33,0,3
USTH_MGMT,-83,b8:50:01:db:75:33,0,3
USTH_MGMT,-85,dc:b8:08:39:4b:93,0,3
USTH_Office,-83,dc:b8:08:39:4b:80,0,3
USTH_Office,-58,48:9b:d5:c5:67:80,0,3
USTH_Office,-73,94:9b:2c:21:73:60,0,3
USTH_Office,-49,48:9b:d5:c5:e6:f0,0,3
USTH_Office,-50,48:9b:d5:c5:67:80,0,3
USTH_Office,-68,dc:b8:08:4c:3d:f0,0,3
USTH_Office,-76,b8:50:01:db:75:20,0,3
USTH_Office,-82,dc:b8:08:39:2f:30,0,3
USTH_Office,-84,b8:50:01:db:75:30,0,3
USTH_Office,-85,dc:b8:08:39:4b:90,0,3
USTH_Office 1,-83,4c:12:e8:09:f2:f0,0,3
USTH_Student,-55,48:9b:d5:c5:67:81,0,3
USTH_Student,-80,dc:b8:08:4c:3d:e1,0,3
USTH_Student,-75,94:9b:2c:21:73:61,0,3
USTH_Student,-48,48:9b:d5:c5:e6:f1,0,3
USTH_Student,-51,48:9b:d5:c5:67:81,0,3
USTH_Student,-68,dc:b8:08:4c:3d:f1,0,3
USTH_Student,-72,b8:50:01:db:75:21,0,3
USTH_Student,-76,dc:b8:08:4c:3d:e1,0,3
USTH_Student,-82,b8:50:01:db:75:31,0,3
USTH_Student,-82,dc:b8:08:39:2f:31,0,3
USTH_Student,-85,dc:b8:08:39:4b:91,0,3
USTH-Rector Board,-67,78:44:76:99:47:38,0,3
USTH-Rector Board,-69,78:44:76:99:47:38,0,3
ICTLab,-79,a8:5b:f7:77:3f:e2,1,0
ICTLab,-80,a8:5b:f7:77:3f:f2,1,0
ICTLab 5GHz,-80,a8:5b:f7:77:3f:f0,1,0
ICTLab 5GHz,-86,a8:5b:f7:77:3f:e0,1,0
ICTLab Guests,-80,a8:5b:f7:77:3f:f1,1,0
ICTLab Guests,-84,a8:5b:f7:77:3f:e1,1,0
ICTLab Students,-80,a8:5b:f7:77:3f:f3,1,0
USTH_Guest,-61,48:9b:d5:c5:67:82,1,0
USTH_Guest,-73,94:9b:2c:21:7c:62,1,0
USTH_Guest,-74,dc:b8:08:4c:3d:e2,1,0
USTH_Guest,-73,b8:50:01:db:75:22,1,0
USTH_Guest,-66,b8:50:01:db:75:32,1,0
USTH_Guest,-68,b8:50:01:db:75:22,1,0
USTH_Guest,-70,48:9b:d5:c5:e6:f2,1,0
USTH_Guest,-70,dc:b8:08:4c:3d:f2,1,0
USTH_Guest,-71,dc:b8:08:4c:3d:e2,1,0
USTH_Guest,-76,dc:b8:08:39:2f:32,1,0
USTH_Guest,-83,94:9b:2c:21:7c:72,1,0
USTH_Guest,-84,b8:50:01:db:76:72,1,0
USTH_Guest,-85,dc:b8:08:39:4b:92,1,0
USTH_MGMT,-59,48:9b:d5:c5:67:83,1,0
USTH_MGMT,-72,dc:b8:08:4c:3d:e3,1,0
USTH_MGMT,-77,b8:50:01:db:75:23,1,0
USTH_MGMT,-66,b8:50:01:db:75:33,1,0
USTH_MGMT,-70,48:9b:d5:c5:e6:f3,1,0
USTH_MGMT,-70,dc:b8:08:4c:3d:f3,1,0
USTH_MGMT,-71,b8:50:01:db:75:23,1,0
USTH_MGMT,-71,dc:b8:08:4c:3d:e3,1,0
USTH_MGMT,-73,94:9b:2c:21:7c:63,1,0
USTH_MGMT,-74,dc:b8:08:39:2f:33,1,0
USTH_MGMT,-84,94:9b:2c:21:7c:73,1,0
USTH_MGMT,-85,b8:50:01:db:76:73,1,0
USTH_MGMT,-86,dc:b8:08:39:4b:93,1,0
USTH_Office,-59,48:9b:d5:c5:67:80,1,0
USTH_Office,-74,dc:b8:08:4c:3d:e0,1,0
USTH_Office,-81,dc:b8:08:39:2f:20,1,0
USTH_Office,-76,b8:50:01:db:75:20,1,0
USTH_Office,-60,48:9b:d5:c5:67:80,1,0
USTH_Office,-64,b8:50:01:db:75:30,1,0
USTH_Office,-70,48:9b:d5:c5:e6:f0,1,0
USTH_Office,-70,dc:b8:08:39:4b:80,1,0
USTH_Office,-71,dc:b8:08:4c:3d:f0,1,0
USTH_Office,-72,dc:b8:08:4c:3d:e0,1,0
USTH_Office,-76,dc:b8:08:39:2f:30,1,0
USTH_Office,-84,b8:50:01:db:76:70,1,0
USTH_Office,-85,94:9b:2c:21:7c:70,1,0
USTH_Office,-88,94:9b:2c:21:55:d0,1,0
USTH_Student,-57,48:9b:d5:c5:67:81,1,0
USTH_Student,-73,dc:b8:08:4c:3d:e1,1,0
USTH_Student,-75,b8:50:01:db:75:21,1,0
USTH_Student,-60,48:9b:d5:c5:67:81,1,0
USTH_Student,-66,b8:50:01:db:75:31,1,0
USTH_Student,-70,dc:b8:08:4c:3d:f1,1,0
USTH_Student,-70,b8:50:01:db:75:21,1,0
USTH_Student,-70,48:9b:d5:c5:e6:f1,1,0
USTH_Student,-72,dc:b8:08:4c:3d:e1,1,0
USTH_Student,-76,dc:b8:08:39:2f:31,1,0
USTH_Student,-84,94:9b:2c:21:7c:71,1,0
USTH_Student,-85,b8:50:01:db:76:71,1,0
USTH_Student,-86,dc:b8:08:39:4b:91,1,0
ICTLab,-84,a8:5b:f7:77:3f:f2,1,1
ICTLab,-86,a8:5b:f7:77:3f:e2,1,1
ICTLab 5GHz,-84,a8:5b:f7:77:3f:f0,1,1
ICTLab Guests,-86,a8:5b:f7:77:3f:f1,1,1
ICTLab Students,-84,a8:5b:f7:77:3f:f3,1,1
ICTLab Students,-86,a8:5b:f7:77:3f:e3,1,1
USTH_Guest,-67,dc:b8:08:39:4b:82,1,1
USTH_Guest,-59,48:9b:d5:c5:67:82,1,1
USTH_Guest,-78,dc:b8:08:4c:3d:e2,1,1
USTH_Guest,-64,48:9b:d5:c5:e6:f2,1,1
USTH_Guest,-71,dc:b8:08:39:4b:82,1,1
USTH_Guest,-72,b8:50:01:db:75:32,1,1
USTH_Guest,-74,dc:b8:08:4c:3d:f2,1,1
USTH_Guest,-75,dc:b8:08:4c:3d:e2,1,1
USTH_Guest,-80,dc:b8:08:39:2f:32,1,1
USTH_Guest,-81,b8:50:01:db:76:72,1,1
USTH_Guest,-82,b8:50:01:db:76:62,1,1
USTH_Guest,-88,94:9b:2c:21:7c:72,1,1
USTH_MGMT,-69,dc:b8:08:39:4b:83,1,1
USTH_MGMT,-61,48:9b:d5:c5:67:83,1,1
USTH_MGMT,-80,dc:b8:08:4c:3d:e3,1,1
USTH_MGMT,-57,48:9b:d5:c5:67:83,1,1
USTH_MGMT,-64,48:9b:d5:c5:e6:f3,1,1
USTH_MGMT,-69,dc:b8:08:39:4b:83,1,1
USTH_MGMT,-71,b8:50:01:db:75:23,1,1
USTH_MGMT,-72,b8:50:01:db:75:33,1,1
USTH_MGMT,-73,94:9b:2c:21:7c:63,1,1
USTH_MGMT,-74,dc:b8:08:4c:3d:e3,1,1
USTH_MGMT,-76,dc:b8:08:4c:3d:f3,1,1
USTH_MGMT,-79,dc:b8:08:39:2f:33,1,1
USTH_MGMT,-81,b8:50:01:db:76:73,1,1
USTH_MGMT,-82,b8:50:01:db:76:63,1,1
USTH_MGMT,-87,94:9b:2c:21:7c:73,1,1
USTH_Office,-69,dc:b8:08:39:4b:80,1,1
USTH_Office,-63,48:9b:d5:c5:67:80,1,1
USTH_Office,-77,dc:b8:08:4c:3d:e0,1,1
USTH_Office,-57,48:9b:d5:c5:67:80,1,1
USTH_Office,-64,48:9b:d5:c5:e6:f0,1,1
USTH_Office,-69,dc:b8:08:39:4b:80,1,1
USTH_Office,-71,b8:50:01:db:75:20,1,1
USTH_Office,-72,b8:50:01:db:75:30,1,1
USTH_Office,-74,dc:b8:08:4c:3d:f0,1,1
USTH_Office,-75,dc:b8:08:4c:3d:e0,1,1
USTH_Office,-78,dc:b8:08:39:2f:30,1,1
USTH_Office,-81,b8:50:01:db:76:70,1,1
USTH_Office,-88,94:9b:2c:21:7c:70,1,1
USTH_Office 1,-78,4c:12:e8:09:f2:f0,1,1
USTH_Office 1,-76,4c:12:e8:09:f2:f0,1,1
USTH_Student,-69,dc:b8:08:39:4b:81,1,1
USTH_Student,-63,48:9b:d5:c5:67:81,1,1
USTH_Student,-76,dc:b8:08:4c:3d:e1,1,1
USTH_Student,-58,48:9b:d5:c5:67:81,1,1
USTH_Student,-64,48:9b:d5:c5:e6:f1,1,1
USTH_Student,-70,dc:b8:08:39:4b:81,1,1
USTH_Student,-72,b8:50:01:db:75:31,1,1
USTH_Student,-74,dc:b8:08:4c:3d:f1,1,1
USTH_Student,-76,dc:b8:08:4c:3d:e1,1,1
USTH_Student,-76,94:9b:2c:21:7c:61,1,1
USTH_Student,-79,dc:b8:08:39:2f:31,1,1
USTH_Student,-80,b8:50:01:db:76:71,1,1
USTH_Student,-85,dc:b8:08:39:4b:91,1,1
USTH-Rector Board,-71,78:44:76:99:47:38,1,1
ICTLab,-79,a8:5b:f7:77:3f:f2,1,2
ICTLab 5GHz,-79,a8:5b:f7:77:3f:f0,1,2
ICTLab Guests,-79,a8:5b:f7:77:3f:f1,1,2
ICTLab Students,-79,a8:5b:f7:77:3f:f3,1,2
USTH_404,-82,28:6c:07:c7:26:03,1,2
USTH_Guest,-61,48:9b:d5:c5:67:82,1,2
USTH_Guest,-71,94:9b:2c:21:7c:62,1,2
USTH_Guest,-60,dc:b8:08:4c:3d:e2,1,2
USTH_Guest,-81,94:9b:2c:21:73:62,1,2
USTH_Guest,-61,dc:b8:08:4c:3d:f2,1,2
USTH_Guest,-64,48:9b:d5:c5:e6:f2,1,2
USTH_Guest,-64,48:9b:d5:c5:67:82,1,2
USTH_Guest,-70,dc:b8:08:4c:3d:e2,1,2
USTH_Guest,-74,b8:50:01:db:75:32,1,2
USTH_Guest,-76,b8:50:01:db:76:72,1,2
USTH_Guest,-78,dc:b8:08:39:2f:32,1,2
USTH_Guest,-79,94:9b:2c:21:73:62,1,2
USTH_Guest,-83,94:9b:2c:21:7c:72,1,2
USTH_Guest,-84,dc:b8:08:39:4b:92,1,2
USTH_Guest,-85,94:9b:2c:21:55:d2,1,2
USTH_MGMT,-60,48:9b:d5:c5:67:83,1,2
USTH_MGMT,-71,94:9b:2c:21:7c:63,1,2
USTH_MGMT,-60,dc:b8:08:4c:3d:e3,1,2
USTH_MGMT,-58,dc:b8:08:4c:3d:e3,1,2
USTH_MGMT,-62,dc:b8:08:4c:3d:f3,1,2
USTH_MGMT,-63,48:9b:d5:c5:67:83,1,2
USTH_MGMT,-64,48:9b:d5:c5:e6:f3,1,2
USTH_MGMT,-74,b8:50:01:db:75:33,1,2
USTH_MGMT,-76,b8:50:01:db:76:73,1,2
USTH_MGMT,-78,dc:b8:08:39:2f:33,1,2
USTH_MGMT,-79,dc:b8:08:39:4b:83,1,2
USTH_MGMT,-80,94:9b:2c:21:73:63,1,2
USTH_MGMT,-83,94:9b:2c:21:7c:73,1,2
USTH_MGMT,-85,dc:b8:08:39:4b:93,1,2
USTH_Office,-63,48:9b:d5:c5:67:80,1,2
USTH_Office,-65,dc:b8:08:4c:3d:e0,1,2
USTH_Office,-85,94:9b:2c:21:73:60,1,2
USTH_Office,-60,dc:b8:08:4c:3d:f0,1,2
USTH_Office,-60,dc:b8:08:4c:3d:e0,1,2
USTH_Office,-64,48:9b:d5:c5:e6:f0,1,2
USTH_Office,-74,b8:50:01:db:75:30,1,2
